StudentID,CourseID,CourseName,Rating
95305,168,30 Hour Construction Industry,81
95305,93,OSHA Lockout and Tagout for General Industry,91
95306,165,10 Hour Construction Industry,86
95309,165,10 Hour Construction Industry,79.5
95310,167,30 Hour  General Industry,90
95311,88,OSHA Bloodborne Pathogens Course,92
95312,168,30 Hour Construction Industry,85
95312,66,Hazardous Waste Operations and Emergency Response,87
95313,165,10 Hour Construction Industry,77
95315,165,10 Hour Construction Industry,80
95315,166,10 Hour General Industry,93
95315,89,OSHA Confined Space Entry for General Industry,73
95316,165,10 Hour Construction Industry,78
95319,66,Hazardous Waste Operations and Emergency Response,75
95320,165,10 Hour Construction Industry,95
95320,166,10 Hour General Industry,76
95320,167,30 Hour  General Industry,76
95320,5,Occupational Safety and Health Standards for the Construction Industry,70
95320,82,OSHA Personal Protective Equipment,76
95321,165,10 Hour Construction Industry,79
95322,168,30 Hour Construction Industry,82
95322,89,OSHA Confined Space Entry for General Industry,73
95323,165,10 Hour Construction Industry,88
95323,166,10 Hour General Industry,97
95323,76,OSHA Rigging and Material Handling,83
95324,6,Occupational Safety and Health Standards for General Industry,94
95325,166,10 Hour General Industry,77
95327,66,Hazardous Waste Operations and Emergency Response,90
95327,89,OSHA Confined Space Entry for General Industry,73
95328,166,10 Hour General Industry,71
95329,168,30 Hour Construction Industry,96
95331,168,30 Hour Construction Industry,83
95332,165,10 Hour Construction Industry,89
95334,65,Hazardous Waste Operations and Emergency Response,98
95334,83,OSHA Fall Protection Course,73
95334,88,OSHA Bloodborne Pathogens Course,72
95335,165,10 Hour Construction Industry,90
95335,166,10 Hour General Industry,91
95335,5,Occupational Safety and Health Standards for the Construction Industry,98
95335,6,Occupational Safety and Health Standards for General Industry,81
95337,165,10 Hour Construction Industry,88
95337,166,10 Hour General Industry,84
95338,168,30 Hour Construction Industry,99
95343,165,10 Hour Construction Industry,73
95344,165,10 Hour Construction Industry,87
95345,165,10 Hour Construction Industry,81
95347,81,OSHA Scaffolds Course,99
95347,83,OSHA Fall Protection Course,82
95349,66,Hazardous Waste Operations and Emergency Response,96
95351,167,30 Hour  General Industry,85
95351,168,30 Hour Construction Industry,80
95353,165,10 Hour Construction Industry,77
95353,168,30 Hour Construction Industry,94
95354,166,10 Hour General Industry,87
95356,167,30 Hour  General Industry,83
95356,66,Hazardous Waste Operations and Emergency Response,99
95358,5,Occupational Safety and Health Standards for the Construction Industry,82
95359,66,Hazardous Waste Operations and Emergency Response,87
95359,76,OSHA Rigging and Material Handling,97
95360,165,10 Hour Construction Industry,87
95361,165,10 Hour Construction Industry,93
95361,166,10 Hour General Industry,91
95361,6,Occupational Safety and Health Standards for General Industry,90
95362,166,10 Hour General Industry,94
95362,168,30 Hour Construction Industry,73
95362,76,OSHA Rigging and Material Handling,96
95362,78,OSHA Electrical for Construction,81
95363,165,10 Hour Construction Industry,91
95363,168,30 Hour Construction Industry,94
95367,165,10 Hour Construction Industry,88.5
95367,166,10 Hour General Industry,93
95370,168,30 Hour Construction Industry,97
95371,165,10 Hour Construction Industry,96
95371,166,10 Hour General Industry,97
95372,165,10 Hour Construction Industry,84
95372,5,Occupational Safety and Health Standards for the Construction Industry,71
95373,165,10 Hour Construction Industry,91
95374,165,10 Hour Construction Industry,73
95376,168,30 Hour Construction Industry,90
95376,83,OSHA Fall Protection Course,97
95378,165,10 Hour Construction Industry,96
95379,165,10 Hour Construction Industry,84
95383,74,OSHA Welding and Cutting for Construction,94
95385,168,30 Hour Construction Industry,77
95385,79,OSHA Excavations for Construction,89
95385,81,OSHA Scaffolds Course,79
95386,166,10 Hour General Industry,98
95387,88,OSHA Bloodborne Pathogens Course,79
95388,165,10 Hour Construction Industry,85.5
95388,66,Hazardous Waste Operations and Emergency Response,80
95388,83,OSHA Fall Protection Course,83
95390,165,10 Hour Construction Industry,96
95392,166,10 Hour General Industry,77
95394,166,10 Hour General Industry,98
95395,167,30 Hour  General Industry,74
95395,66,Hazardous Waste Operations and Emergency Response,94
95397,168,30 Hour Construction Industry,91
95398,168,30 Hour Construction Industry,82
95399,91,OSHA Safety and Health Programs for General Industry,89
95400,66,Hazardous Waste Operations and Emergency Response,71
95400,83,OSHA Fall Protection Course,79
95401,166,10 Hour General Industry,74
95401,6,Occupational Safety and Health Standards for General Industry,92
95401,68,Introduction to OSHA,95
95406,166,10 Hour General Industry,84
95407,165,10 Hour Construction Industry,85
95408,165,10 Hour Construction Industry,79
95409,5,Occupational Safety and Health Standards for the Construction Industry,88
95410,165,10 Hour Construction Industry,97
95411,168,30 Hour Construction Industry,85
95412,166,10 Hour General Industry,75
95413,165,10 Hour Construction Industry,86
95413,66,Hazardous Waste Operations and Emergency Response,85
95414,165,10 Hour Construction Industry,77.5
95415,76,OSHA Rigging and Material Handling,88
95416,165,10 Hour Construction Industry,94
95417,168,30 Hour Construction Industry,75
95418,76,OSHA Rigging and Material Handling,92
95420,165,10 Hour Construction Industry,88
95420,168,30 Hour Construction Industry,87
95420,5,Occupational Safety and Health Standards for the Construction Industry,80
95421,165,10 Hour Construction Industry,95
95421,167,30 Hour  General Industry,85
95421,66,Hazardous Waste Operations and Emergency Response,70
95423,166,10 Hour General Industry,99
95424,165,10 Hour Construction Industry,84
95425,168,30 Hour Construction Industry,77
95427,166,10 Hour General Industry,87
95427,76,OSHA Rigging and Material Handling,89
95428,76,OSHA Rigging and Material Handling,89
95428,81,OSHA Scaffolds Course,70
95430,165,10 Hour Construction Industry,92
95431,165,10 Hour Construction Industry,97.33333333
95431,167,30 Hour  General Industry,75
95433,165,10 Hour Construction Industry,92
95433,66,Hazardous Waste Operations and Emergency Response,85
95434,165,10 Hour Construction Industry,82
95435,166,10 Hour General Industry,89.5
95436,168,30 Hour Construction Industry,78
95436,5,Occupational Safety and Health Standards for the Construction Industry,92
95438,165,10 Hour Construction Industry,89.5
95439,165,10 Hour Construction Industry,81
95439,95,OSHA Personal Protective Equipment for General Industry,82
95441,165,10 Hour Construction Industry,96
95441,167,30 Hour  General Industry,96
95442,165,10 Hour Construction Industry,93
95444,166,10 Hour General Industry,70
95445,165,10 Hour Construction Industry,96
95445,168,30 Hour Construction Industry,97
95447,167,30 Hour  General Industry,94
95448,166,10 Hour General Industry,87
95450,165,10 Hour Construction Industry,84
95450,88,OSHA Bloodborne Pathogens Course,72
95451,166,10 Hour General Industry,83
95451,79,OSHA Excavations for Construction,89
95452,166,10 Hour General Industry,93
95453,66,Hazardous Waste Operations and Emergency Response,76
95456,165,10 Hour Construction Industry,76
95457,166,10 Hour General Industry,71
95457,168,30 Hour Construction Industry,77
95458,165,10 Hour Construction Industry,86
95458,166,10 Hour General Industry,77
95459,165,10 Hour Construction Industry,98
95459,81,OSHA Scaffolds Course,89
95459,83,OSHA Fall Protection Course,80
95460,166,10 Hour General Industry,95
95460,168,30 Hour Construction Industry,81
95463,81,OSHA Scaffolds Course,76
95463,89,OSHA Confined Space Entry for General Industry,86
95463,93,OSHA Lockout and Tagout for General Industry,83
95464,167,30 Hour  General Industry,76
95464,168,30 Hour Construction Industry,71
95468,79,OSHA Excavations for Construction,79
95468,83,OSHA Fall Protection Course,79
95469,165,10 Hour Construction Industry,74
95469,168,30 Hour Construction Industry,91
95470,165,10 Hour Construction Industry,96
95471,166,10 Hour General Industry,80
95472,165,10 Hour Construction Industry,84
95472,167,30 Hour  General Industry,73
95473,165,10 Hour Construction Industry,90
95473,5,Occupational Safety and Health Standards for the Construction Industry,94
95473,66,Hazardous Waste Operations and Emergency Response,87
95473,76,OSHA Rigging and Material Handling,78
95474,165,10 Hour Construction Industry,74
95474,66,Hazardous Waste Operations and Emergency Response,91
95475,166,10 Hour General Industry,76
95476,66,Hazardous Waste Operations and Emergency Response,87
95476,89,OSHA Confined Space Entry for General Industry,82
95478,165,10 Hour Construction Industry,74
95478,66,Hazardous Waste Operations and Emergency Response,74.5
95479,92,OSHA Machine Guarding for General Industry,93
95479,93,OSHA Lockout and Tagout for General Industry,89
95480,165,10 Hour Construction Industry,93
95481,166,10 Hour General Industry,82
95481,5,Occupational Safety and Health Standards for the Construction Industry,72
95482,166,10 Hour General Industry,84
95482,76,OSHA Rigging and Material Handling,80
95484,168,30 Hour Construction Industry,95
95485,84,OSHA Stairways and Ladders Course,93
95486,166,10 Hour General Industry,78
95486,90,Ergonomics for General Industry,87
95487,5,Occupational Safety and Health Standards for the Construction Industry,80
95488,165,10 Hour Construction Industry,75
95488,166,10 Hour General Industry,94
95490,165,10 Hour Construction Industry,97
95490,5,Occupational Safety and Health Standards for the Construction Industry,94
95491,165,10 Hour Construction Industry,82
95491,167,30 Hour  General Industry,93
95492,165,10 Hour Construction Industry,84
95492,168,30 Hour Construction Industry,99
95492,65,Hazardous Waste Operations and Emergency Response,96
95492,66,Hazardous Waste Operations and Emergency Response,74
95492,78,OSHA Electrical for Construction,89
95493,166,10 Hour General Industry,85
95497,166,10 Hour General Industry,98
95498,165,10 Hour Construction Industry,86
95499,165,10 Hour Construction Industry,74
95500,165,10 Hour Construction Industry,84
95501,165,10 Hour Construction Industry,80
95502,165,10 Hour Construction Industry,83
95502,75,OSHA Safety Programs and Subpart C,79
95503,83,OSHA Fall Protection Course,74
95504,166,10 Hour General Industry,85
95505,166,10 Hour General Industry,97
95505,78,OSHA Electrical for Construction,79
95506,168,30 Hour Construction Industry,76
95506,78,OSHA Electrical for Construction,85
95507,88,OSHA Bloodborne Pathogens Course,72
95508,165,10 Hour Construction Industry,86
95508,66,Hazardous Waste Operations and Emergency Response,80
95508,90,Ergonomics for General Industry,96
95509,165,10 Hour Construction Industry,91
95509,166,10 Hour General Industry,70
95509,5,Occupational Safety and Health Standards for the Construction Industry,85
95509,68,Introduction to OSHA,80
95510,165,10 Hour Construction Industry,81
95510,166,10 Hour General Industry,93
95510,65,Hazardous Waste Operations and Emergency Response,82
95513,165,10 Hour Construction Industry,99
95513,5,Occupational Safety and Health Standards for the Construction Industry,91
95513,89,OSHA Confined Space Entry for General Industry,72
95515,165,10 Hour Construction Industry,80
95515,78,OSHA Electrical for Construction,84
95515,83,OSHA Fall Protection Course,90
95516,166,10 Hour General Industry,87.5
95516,167,30 Hour  General Industry,78
95517,66,Hazardous Waste Operations and Emergency Response,77
95518,166,10 Hour General Industry,88.5
95519,165,10 Hour Construction Industry,95.5
95521,81,OSHA Scaffolds Course,88
95522,168,30 Hour Construction Industry,98
95524,165,10 Hour Construction Industry,75
95524,166,10 Hour General Industry,97
95524,167,30 Hour  General Industry,81
95525,168,30 Hour Construction Industry,77
95525,5,Occupational Safety and Health Standards for the Construction Industry,86
95526,166,10 Hour General Industry,73
95527,165,10 Hour Construction Industry,94.5
95527,83,OSHA Fall Protection Course,84
95528,165,10 Hour Construction Industry,97
95529,165,10 Hour Construction Industry,94.5
95529,168,30 Hour Construction Industry,79
95529,83,OSHA Fall Protection Course,97
95531,165,10 Hour Construction Industry,72
95532,165,10 Hour Construction Industry,88
95534,166,10 Hour General Industry,83
95534,78,OSHA Electrical for Construction,70
95535,168,30 Hour Construction Industry,71
95535,78,OSHA Electrical for Construction,98
95536,165,10 Hour Construction Industry,96
95536,168,30 Hour Construction Industry,88.5
95536,5,Occupational Safety and Health Standards for the Construction Industry,99
95537,165,10 Hour Construction Industry,91
95537,5,Occupational Safety and Health Standards for the Construction Industry,71
95538,165,10 Hour Construction Industry,76
95539,65,Hazardous Waste Operations and Emergency Response,86
95540,166,10 Hour General Industry,76.5
95543,166,10 Hour General Industry,90.5
95545,87,Recordkeeping for General Industry,97
95547,166,10 Hour General Industry,86
95547,66,Hazardous Waste Operations and Emergency Response,70
95549,83,OSHA Fall Protection Course,98
95550,166,10 Hour General Industry,80
95551,83,OSHA Fall Protection Course,97
95552,6,Occupational Safety and Health Standards for General Industry,77
95553,165,10 Hour Construction Industry,87
95554,165,10 Hour Construction Industry,98
95554,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",96
95554,91,OSHA Safety and Health Programs for General Industry,75
95556,165,10 Hour Construction Industry,86
95557,5,Occupational Safety and Health Standards for the Construction Industry,76
95559,167,30 Hour  General Industry,75
95559,5,Occupational Safety and Health Standards for the Construction Industry,70
95560,6,Occupational Safety and Health Standards for General Industry,89
95562,165,10 Hour Construction Industry,91
95563,165,10 Hour Construction Industry,74
95563,168,30 Hour Construction Industry,77
95563,66,Hazardous Waste Operations and Emergency Response,86
95563,79,OSHA Excavations for Construction,70
95565,165,10 Hour Construction Industry,74
95566,165,10 Hour Construction Industry,83
95568,168,30 Hour Construction Industry,93
95568,5,Occupational Safety and Health Standards for the Construction Industry,90.5
95569,83,OSHA Fall Protection Course,70
95570,167,30 Hour  General Industry,72
95573,165,10 Hour Construction Industry,72
95573,81,OSHA Scaffolds Course,76
95574,166,10 Hour General Industry,75
95575,167,30 Hour  General Industry,90
95576,166,10 Hour General Industry,86
95576,167,30 Hour  General Industry,84
95576,168,30 Hour Construction Industry,78
95577,168,30 Hour Construction Industry,88
95577,66,Hazardous Waste Operations and Emergency Response,81
95578,168,30 Hour Construction Industry,99
95579,165,10 Hour Construction Industry,84
95579,168,30 Hour Construction Industry,98
95580,86,Introduction to OSHA for General Industry,94
95582,165,10 Hour Construction Industry,95
95583,166,10 Hour General Industry,74
95583,89,OSHA Confined Space Entry for General Industry,89
95584,165,10 Hour Construction Industry,85
95585,165,10 Hour Construction Industry,82
95586,166,10 Hour General Industry,81
95587,165,10 Hour Construction Industry,84
95587,66,Hazardous Waste Operations and Emergency Response,82
95588,166,10 Hour General Industry,84
95591,165,10 Hour Construction Industry,81.5
95592,165,10 Hour Construction Industry,91.33333333
95593,165,10 Hour Construction Industry,91
95593,166,10 Hour General Industry,87
95593,88,OSHA Bloodborne Pathogens Course,72
95595,165,10 Hour Construction Industry,76
95595,66,Hazardous Waste Operations and Emergency Response,74
95595,89,OSHA Confined Space Entry for General Industry,97
95596,166,10 Hour General Industry,80
95596,167,30 Hour  General Industry,89
95598,165,10 Hour Construction Industry,81
95598,166,10 Hour General Industry,88
95600,165,10 Hour Construction Industry,89.33333333
95600,166,10 Hour General Industry,71
95600,168,30 Hour Construction Industry,83
95601,165,10 Hour Construction Industry,87
95604,166,10 Hour General Industry,94
95606,165,10 Hour Construction Industry,82
95606,83,OSHA Fall Protection Course,74
95608,165,10 Hour Construction Industry,81
95609,165,10 Hour Construction Industry,80
95609,168,30 Hour Construction Industry,93
95609,6,Occupational Safety and Health Standards for General Industry,76
95610,165,10 Hour Construction Industry,94
95610,168,30 Hour Construction Industry,79
95610,88,OSHA Bloodborne Pathogens Course,99
95611,165,10 Hour Construction Industry,82.66666667
95612,167,30 Hour  General Industry,73
95612,83,OSHA Fall Protection Course,94
95615,167,30 Hour  General Industry,99
95616,165,10 Hour Construction Industry,88
95617,165,10 Hour Construction Industry,74
95617,5,Occupational Safety and Health Standards for the Construction Industry,73
95619,166,10 Hour General Industry,77
95620,166,10 Hour General Industry,94
95620,83,OSHA Fall Protection Course,88
95620,88,OSHA Bloodborne Pathogens Course,89
95621,165,10 Hour Construction Industry,70
95622,168,30 Hour Construction Industry,92
95623,167,30 Hour  General Industry,73
95623,168,30 Hour Construction Industry,70
95624,166,10 Hour General Industry,84
95625,167,30 Hour  General Industry,74
95625,168,30 Hour Construction Industry,75
95626,165,10 Hour Construction Industry,92
95626,66,Hazardous Waste Operations and Emergency Response,84
95627,168,30 Hour Construction Industry,95
95629,168,30 Hour Construction Industry,88
95629,66,Hazardous Waste Operations and Emergency Response,93.5
95630,165,10 Hour Construction Industry,85
95631,165,10 Hour Construction Industry,83
95632,166,10 Hour General Industry,95
95633,83,OSHA Fall Protection Course,76
95633,92,OSHA Machine Guarding for General Industry,78
95634,168,30 Hour Construction Industry,92
95634,78,OSHA Electrical for Construction,92
95635,88,OSHA Bloodborne Pathogens Course,92
95637,165,10 Hour Construction Industry,90
95637,168,30 Hour Construction Industry,87
95640,165,10 Hour Construction Industry,77
95642,5,Occupational Safety and Health Standards for the Construction Industry,89.5
95642,66,Hazardous Waste Operations and Emergency Response,90
95644,166,10 Hour General Industry,79
95644,83,OSHA Fall Protection Course,84
95645,165,10 Hour Construction Industry,72
95645,168,30 Hour Construction Industry,74
95648,167,30 Hour  General Industry,87
95649,165,10 Hour Construction Industry,71
95650,165,10 Hour Construction Industry,98
95650,167,30 Hour  General Industry,74
95650,5,Occupational Safety and Health Standards for the Construction Industry,77
95651,65,Hazardous Waste Operations and Emergency Response,80
95651,82,OSHA Personal Protective Equipment,70
95653,165,10 Hour Construction Industry,76
95653,167,30 Hour  General Industry,96
95654,166,10 Hour General Industry,84
95654,66,Hazardous Waste Operations and Emergency Response,75
95655,168,30 Hour Construction Industry,89
95655,68,Introduction to OSHA,80
95655,89,OSHA Confined Space Entry for General Industry,94
95656,166,10 Hour General Industry,73
95656,168,30 Hour Construction Industry,73
95656,66,Hazardous Waste Operations and Emergency Response,93
95656,83,OSHA Fall Protection Course,97
95656,93,OSHA Lockout and Tagout for General Industry,97
95657,165,10 Hour Construction Industry,78
95657,167,30 Hour  General Industry,78
95657,5,Occupational Safety and Health Standards for the Construction Industry,90
95659,165,10 Hour Construction Industry,82
95659,5,Occupational Safety and Health Standards for the Construction Industry,92
95659,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",92
95660,78,OSHA Electrical for Construction,97
95661,165,10 Hour Construction Industry,79.5
95661,166,10 Hour General Industry,93
95661,168,30 Hour Construction Industry,93
95661,83,OSHA Fall Protection Course,85
95662,165,10 Hour Construction Industry,97
95663,165,10 Hour Construction Industry,85
95663,65,Hazardous Waste Operations and Emergency Response,71
95664,165,10 Hour Construction Industry,72
95664,81,OSHA Scaffolds Course,81
95665,165,10 Hour Construction Industry,91.5
95665,166,10 Hour General Industry,80
95665,93,OSHA Lockout and Tagout for General Industry,74
95666,166,10 Hour General Industry,96
95666,66,Hazardous Waste Operations and Emergency Response,88
95666,79,OSHA Excavations for Construction,93
95670,165,10 Hour Construction Industry,72
95670,166,10 Hour General Industry,98
95672,165,10 Hour Construction Industry,90
95673,165,10 Hour Construction Industry,78
95673,166,10 Hour General Industry,80
95673,83,OSHA Fall Protection Course,75
95675,165,10 Hour Construction Industry,87
95676,165,10 Hour Construction Industry,97
95676,66,Hazardous Waste Operations and Emergency Response,72
95677,79,OSHA Excavations for Construction,99
95677,83,OSHA Fall Protection Course,79
95680,168,30 Hour Construction Industry,93
95684,167,30 Hour  General Industry,87
95686,5,Occupational Safety and Health Standards for the Construction Industry,88
95686,66,Hazardous Waste Operations and Emergency Response,79
95686,83,OSHA Fall Protection Course,80
95687,88,OSHA Bloodborne Pathogens Course,85
95688,168,30 Hour Construction Industry,83
95689,66,Hazardous Waste Operations and Emergency Response,79
95689,88,OSHA Bloodborne Pathogens Course,94
95690,6,Occupational Safety and Health Standards for General Industry,88
95691,5,Occupational Safety and Health Standards for the Construction Industry,72
95694,165,10 Hour Construction Industry,85
95694,93,OSHA Lockout and Tagout for General Industry,86
95695,168,30 Hour Construction Industry,90
95696,165,10 Hour Construction Industry,95.5
95696,166,10 Hour General Industry,71
95697,66,Hazardous Waste Operations and Emergency Response,81
95698,165,10 Hour Construction Industry,80.5
95698,5,Occupational Safety and Health Standards for the Construction Industry,86
95698,65,Hazardous Waste Operations and Emergency Response,73
95701,167,30 Hour  General Industry,76
95701,168,30 Hour Construction Industry,91
95703,165,10 Hour Construction Industry,79.5
95704,166,10 Hour General Industry,93
95705,165,10 Hour Construction Industry,95
95706,165,10 Hour Construction Industry,76
95707,167,30 Hour  General Industry,94
95707,81,OSHA Scaffolds Course,93
95708,165,10 Hour Construction Industry,77
95708,167,30 Hour  General Industry,77
95708,76,OSHA Rigging and Material Handling,92
95709,165,10 Hour Construction Industry,78
95709,166,10 Hour General Industry,90
95710,166,10 Hour General Industry,89
95710,89,OSHA Confined Space Entry for General Industry,95
95713,165,10 Hour Construction Industry,75
95714,168,30 Hour Construction Industry,78
95714,66,Hazardous Waste Operations and Emergency Response,79
95715,165,10 Hour Construction Industry,79
95717,165,10 Hour Construction Industry,86.5
95717,168,30 Hour Construction Industry,82
95717,80,OSHA Fire Prevention for Construction,83
95718,65,Hazardous Waste Operations and Emergency Response,91
95720,167,30 Hour  General Industry,74
95720,88,OSHA Bloodborne Pathogens Course,74
95723,168,30 Hour Construction Industry,92
95724,165,10 Hour Construction Industry,94
95725,166,10 Hour General Industry,88
95728,168,30 Hour Construction Industry,70
95728,66,Hazardous Waste Operations and Emergency Response,98
95728,82,OSHA Personal Protective Equipment,94
95731,165,10 Hour Construction Industry,88
95731,6,Occupational Safety and Health Standards for General Industry,70
95733,165,10 Hour Construction Industry,75
95733,168,30 Hour Construction Industry,96
95735,165,10 Hour Construction Industry,82
95736,165,10 Hour Construction Industry,71
95739,165,10 Hour Construction Industry,72
95740,165,10 Hour Construction Industry,79
95741,166,10 Hour General Industry,99
95742,66,Hazardous Waste Operations and Emergency Response,82
95742,82,OSHA Personal Protective Equipment,77
95743,165,10 Hour Construction Industry,87.5
95743,166,10 Hour General Industry,75
95744,83,OSHA Fall Protection Course,99
95745,165,10 Hour Construction Industry,80
95745,5,Occupational Safety and Health Standards for the Construction Industry,84
95747,83,OSHA Fall Protection Course,95
95748,168,30 Hour Construction Industry,91
95749,6,Occupational Safety and Health Standards for General Industry,83
95750,166,10 Hour General Industry,73
95750,66,Hazardous Waste Operations and Emergency Response,86
95751,166,10 Hour General Industry,78.5
95753,81,OSHA Scaffolds Course,99
95754,165,10 Hour Construction Industry,83
95754,6,Occupational Safety and Health Standards for General Industry,95
95755,165,10 Hour Construction Industry,71
95755,83,OSHA Fall Protection Course,88.5
95756,165,10 Hour Construction Industry,79
95757,168,30 Hour Construction Industry,78
95757,66,Hazardous Waste Operations and Emergency Response,81
95758,166,10 Hour General Industry,81
95759,165,10 Hour Construction Industry,94
95759,166,10 Hour General Industry,76
95759,6,Occupational Safety and Health Standards for General Industry,86
95764,166,10 Hour General Industry,79
95765,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",85
95767,165,10 Hour Construction Industry,76
95768,168,30 Hour Construction Industry,76
95768,66,Hazardous Waste Operations and Emergency Response,89
95769,165,10 Hour Construction Industry,73
95770,166,10 Hour General Industry,93
95771,165,10 Hour Construction Industry,73
95772,168,30 Hour Construction Industry,75
95773,165,10 Hour Construction Industry,93
95774,165,10 Hour Construction Industry,96
95775,166,10 Hour General Industry,97
95778,165,10 Hour Construction Industry,93
95778,167,30 Hour  General Industry,77
95779,165,10 Hour Construction Industry,76
95779,167,30 Hour  General Industry,93
95780,165,10 Hour Construction Industry,98
95780,167,30 Hour  General Industry,84
95781,168,30 Hour Construction Industry,84
95781,5,Occupational Safety and Health Standards for the Construction Industry,96
95782,165,10 Hour Construction Industry,79
95786,165,10 Hour Construction Industry,78.5
95787,165,10 Hour Construction Industry,72
95788,165,10 Hour Construction Industry,93
95788,81,OSHA Scaffolds Course,71
95790,165,10 Hour Construction Industry,83.5
95790,166,10 Hour General Industry,87
95790,5,Occupational Safety and Health Standards for the Construction Industry,85
95791,165,10 Hour Construction Industry,93
95791,65,Hazardous Waste Operations and Emergency Response,92
95792,84,OSHA Stairways and Ladders Course,70
95793,167,30 Hour  General Industry,73
95793,74,OSHA Welding and Cutting for Construction,83
95794,165,10 Hour Construction Industry,74
95796,167,30 Hour  General Industry,97
95796,78,OSHA Electrical for Construction,98
95798,165,10 Hour Construction Industry,90.5
95798,6,Occupational Safety and Health Standards for General Industry,75
95801,165,10 Hour Construction Industry,94
95801,168,30 Hour Construction Industry,84
95802,165,10 Hour Construction Industry,88
95802,88,OSHA Bloodborne Pathogens Course,73
95803,165,10 Hour Construction Industry,84
95803,88,OSHA Bloodborne Pathogens Course,99
95803,93,OSHA Lockout and Tagout for General Industry,99
95804,165,10 Hour Construction Industry,75
95805,145,4 Hour Record Keeping,85
95805,165,10 Hour Construction Industry,75
95805,81,OSHA Scaffolds Course,86
95806,165,10 Hour Construction Industry,97
95806,166,10 Hour General Industry,87.5
95807,168,30 Hour Construction Industry,87
95809,165,10 Hour Construction Industry,85
95809,166,10 Hour General Industry,77
95809,83,OSHA Fall Protection Course,71
95810,166,10 Hour General Industry,96
95813,165,10 Hour Construction Industry,72
95814,165,10 Hour Construction Industry,83
95814,166,10 Hour General Industry,94
95816,165,10 Hour Construction Industry,86.5
95816,166,10 Hour General Industry,97
95818,166,10 Hour General Industry,78
95819,165,10 Hour Construction Industry,86.5
95820,165,10 Hour Construction Industry,95
95821,91,OSHA Safety and Health Programs for General Industry,85
95822,165,10 Hour Construction Industry,81.5
95822,166,10 Hour General Industry,92.5
95823,166,10 Hour General Industry,84
95823,79,OSHA Excavations for Construction,94
95823,83,OSHA Fall Protection Course,89
95824,165,10 Hour Construction Industry,73
95824,166,10 Hour General Industry,79
95825,168,30 Hour Construction Industry,97
95826,66,Hazardous Waste Operations and Emergency Response,76
95828,165,10 Hour Construction Industry,96
95829,166,10 Hour General Industry,84
95830,167,30 Hour  General Industry,86
95830,168,30 Hour Construction Industry,97
95830,81,OSHA Scaffolds Course,98
95831,165,10 Hour Construction Industry,84
95832,6,Occupational Safety and Health Standards for General Industry,97
95835,165,10 Hour Construction Industry,83
95836,166,10 Hour General Industry,99
95837,66,Hazardous Waste Operations and Emergency Response,79
95837,89,OSHA Confined Space Entry for General Industry,70
95838,166,10 Hour General Industry,82
95838,168,30 Hour Construction Industry,77
95841,66,Hazardous Waste Operations and Emergency Response,92
95843,168,30 Hour Construction Industry,99
95843,6,Occupational Safety and Health Standards for General Industry,90
95844,88,OSHA Bloodborne Pathogens Course,89
95845,166,10 Hour General Industry,83
95848,165,10 Hour Construction Industry,93
95848,168,30 Hour Construction Industry,86
95848,5,Occupational Safety and Health Standards for the Construction Industry,78
95850,165,10 Hour Construction Industry,74
95850,168,30 Hour Construction Industry,78
95851,166,10 Hour General Industry,71
95852,165,10 Hour Construction Industry,97
95853,168,30 Hour Construction Industry,96
95854,166,10 Hour General Industry,80
95854,66,Hazardous Waste Operations and Emergency Response,95
95856,165,10 Hour Construction Industry,87
95857,165,10 Hour Construction Industry,85
95858,65,Hazardous Waste Operations and Emergency Response,77
95858,73,OSHA Health Hazards in Construction,93
95859,165,10 Hour Construction Industry,94
95859,167,30 Hour  General Industry,91
95860,165,10 Hour Construction Industry,81
95860,83,OSHA Fall Protection Course,76
95861,166,10 Hour General Industry,75
95867,65,Hazardous Waste Operations and Emergency Response,82
95868,165,10 Hour Construction Industry,87
95868,166,10 Hour General Industry,87
95869,81,OSHA Scaffolds Course,71
95870,165,10 Hour Construction Industry,85
95870,66,Hazardous Waste Operations and Emergency Response,74
95871,165,10 Hour Construction Industry,74
95872,166,10 Hour General Industry,96
95872,82,OSHA Personal Protective Equipment,78
95873,165,10 Hour Construction Industry,88
95873,166,10 Hour General Industry,85.33333333
95875,66,Hazardous Waste Operations and Emergency Response,84
95876,168,30 Hour Construction Industry,77
95877,167,30 Hour  General Industry,75
95878,5,Occupational Safety and Health Standards for the Construction Industry,89
95878,83,OSHA Fall Protection Course,77
95879,166,10 Hour General Industry,78
95879,79,OSHA Excavations for Construction,87
95880,168,30 Hour Construction Industry,94
95881,165,10 Hour Construction Industry,81.5
95881,166,10 Hour General Industry,73
95883,165,10 Hour Construction Industry,96
95884,6,Occupational Safety and Health Standards for General Industry,71
95885,165,10 Hour Construction Industry,84.5
95886,168,30 Hour Construction Industry,95
95887,168,30 Hour Construction Industry,77
95890,166,10 Hour General Industry,79
95890,168,30 Hour Construction Industry,94
95892,165,10 Hour Construction Industry,84
95893,88,OSHA Bloodborne Pathogens Course,76
95894,166,10 Hour General Industry,93
95897,165,10 Hour Construction Industry,88
95897,65,Hazardous Waste Operations and Emergency Response,92
