StudentID,CourseID,CourseName,,,Rating
99065,165,10 Hour Construction Industry,,,83
99066,166,10 Hour General Industry,,,76
99066,66,Hazardous Waste Operations and Emergency Response,,,72
99067,165,10 Hour Construction Industry,,,82
99068,165,10 Hour Construction Industry,,,97
99070,91,OSHA Safety and Health Programs for General Industry,,,87
99071,166,10 Hour General Industry,,,71
99071,168,30 Hour Construction Industry,,,80
99072,6,Occupational Safety and Health Standards for General Industry,,,85
99073,165,10 Hour Construction Industry,,,72
99074,165,10 Hour Construction Industry,,,79
99074,166,10 Hour General Industry,,,74
99074,84,OSHA Stairways and Ladders Course,,,74
99077,165,10 Hour Construction Industry,,,92
99078,166,10 Hour General Industry,,,76
99078,168,30 Hour Construction Industry,,,99
99079,166,10 Hour General Industry,,,71
99080,165,10 Hour Construction Industry,,,94
99080,166,10 Hour General Industry,,,87
99080,168,30 Hour Construction Industry,,,92
99084,165,10 Hour Construction Industry,,,99
99084,166,10 Hour General Industry,,,80
99084,83,OSHA Fall Protection Course,,,97
99086,165,10 Hour Construction Industry,,,91
99086,78,OSHA Electrical for Construction,,,93
99087,165,10 Hour Construction Industry,,,95
99087,168,30 Hour Construction Industry,,,94
99088,165,10 Hour Construction Industry,,,87.5
99090,166,10 Hour General Industry,,,99
99090,6,Occupational Safety and Health Standards for General Industry,,,79
99092,167,30 Hour  General Industry,,,94
99093,165,10 Hour Construction Industry,,,75
99094,165,10 Hour Construction Industry,,,99.5
99094,89,OSHA Confined Space Entry for General Industry,,,81
99096,5,Occupational Safety and Health Standards for the Construction Industry,,,97
99096,66,Hazardous Waste Operations and Emergency Response,,,85
99097,168,30 Hour Construction Industry,,,96
99097,5,Occupational Safety and Health Standards for the Construction Industry,,,81
99097,83,OSHA Fall Protection Course,,,75
99098,165,10 Hour Construction Industry,,,94
99099,166,10 Hour General Industry,,,95
99099,5,Occupational Safety and Health Standards for the Construction Industry,,,98
99100,81,OSHA Scaffolds Course,,,93
99101,166,10 Hour General Industry,,,94
99101,167,30 Hour  General Industry,,,81
99102,168,30 Hour Construction Industry,,,82
99104,168,30 Hour Construction Industry,,,99
99105,88,OSHA Bloodborne Pathogens Course,,,99
99109,166,10 Hour General Industry,,,88
99109,168,30 Hour Construction Industry,,,76
99110,165,10 Hour Construction Industry,,,71
99110,168,30 Hour Construction Industry,,,71
99110,83,OSHA Fall Protection Course,,,90
99110,93,OSHA Lockout and Tagout for General Industry,,,80
99111,165,10 Hour Construction Industry,,,91
99112,166,10 Hour General Industry,,,99
99112,83,OSHA Fall Protection Course,,,75
99115,165,10 Hour Construction Industry,,,100
99115,5,Occupational Safety and Health Standards for the Construction Industry,,,87
99116,167,30 Hour  General Industry,,,79
99117,165,10 Hour Construction Industry,,,81
99117,5,Occupational Safety and Health Standards for the Construction Industry,,,96
99117,93,OSHA Lockout and Tagout for General Industry,,,74
99118,165,10 Hour Construction Industry,,,76
99118,166,10 Hour General Industry,,,83
99119,66,Hazardous Waste Operations and Emergency Response,,,72
99120,88,OSHA Bloodborne Pathogens Course,,,86
99121,165,10 Hour Construction Industry,,,90
99121,168,30 Hour Construction Industry,,,75
99122,165,10 Hour Construction Industry,,,73
99124,165,10 Hour Construction Industry,,,92
99125,165,10 Hour Construction Industry,,,80
99127,5,Occupational Safety and Health Standards for the Construction Industry,,,76
99128,165,10 Hour Construction Industry,,,98
99130,165,10 Hour Construction Industry,,,86.5
99131,165,10 Hour Construction Industry,,,79
99133,168,30 Hour Construction Industry,,,80
99133,69,HAZWOPER 8-Hour Refresher,,,77
99134,165,10 Hour Construction Industry,,,96
99135,165,10 Hour Construction Industry,,,78
99136,5,Occupational Safety and Health Standards for the Construction Industry,,,83
99137,166,10 Hour General Industry,,,79
99140,166,10 Hour General Industry,,,77
99141,165,10 Hour Construction Industry,,,92
99141,166,10 Hour General Industry,,,80
99141,88,OSHA Bloodborne Pathogens Course,,,95
99142,165,10 Hour Construction Industry,,,94
99142,167,30 Hour  General Industry,,,93
99142,168,30 Hour Construction Industry,,,81
99142,5,Occupational Safety and Health Standards for the Construction Industry,,,81
99142,93,OSHA Lockout and Tagout for General Industry,,,88
99143,5,Occupational Safety and Health Standards for the Construction Industry,,,80
99144,166,10 Hour General Industry,,,85
99144,76,OSHA Rigging and Material Handling,,,73
99145,165,10 Hour Construction Industry,,,72
99145,167,30 Hour  General Industry,,,96
99145,168,30 Hour Construction Industry,,,89.5
99147,165,10 Hour Construction Industry,,,85.5
99147,66,Hazardous Waste Operations and Emergency Response,,,73
99150,165,10 Hour Construction Industry,,,90
99150,83,OSHA Fall Protection Course,,,85
99151,165,10 Hour Construction Industry,,,92
99151,168,30 Hour Construction Industry,,,79
99153,5,Occupational Safety and Health Standards for the Construction Industry,,,99
99153,88,OSHA Bloodborne Pathogens Course,,,78
99156,81,OSHA Scaffolds Course,,,89
99158,165,10 Hour Construction Industry,,,82
99158,166,10 Hour General Industry,,,72
99158,89,OSHA Confined Space Entry for General Industry,,,94
99159,83,OSHA Fall Protection Course,,,96
99161,93,OSHA Lockout and Tagout for General Industry,,,95
99162,167,30 Hour  General Industry,,,74
99164,165,10 Hour Construction Industry,,,82
99165,6,Occupational Safety and Health Standards for General Industry,,,98
99165,83,OSHA Fall Protection Course,,,78
99166,5,Occupational Safety and Health Standards for the Construction Industry,,,80
99167,165,10 Hour Construction Industry,,,81.33333333
99168,165,10 Hour Construction Industry,,,86
99168,168,30 Hour Construction Industry,,,71
99170,166,10 Hour General Industry,,,97
99170,168,30 Hour Construction Industry,,,74
99170,76,OSHA Rigging and Material Handling,,,80
99171,167,30 Hour  General Industry,,,73
99171,66,Hazardous Waste Operations and Emergency Response,,,96
99172,6,Occupational Safety and Health Standards for General Industry,,,93
99174,167,30 Hour  General Industry,,,99
99176,165,10 Hour Construction Industry,,,83
99176,168,30 Hour Construction Industry,,,99
99176,5,Occupational Safety and Health Standards for the Construction Industry,,,92
99177,165,10 Hour Construction Industry,,,79.5
99178,66,Hazardous Waste Operations and Emergency Response,,,78
99179,66,Hazardous Waste Operations and Emergency Response,,,79
99180,166,10 Hour General Industry,,,87
99182,165,10 Hour Construction Industry,,,77
99182,93,OSHA Lockout and Tagout for General Industry,,,94
99183,165,10 Hour Construction Industry,,,81
99184,96,OSHA Fire Detection and Protection for General Industry,,,87
99185,5,Occupational Safety and Health Standards for the Construction Industry,,,85
99187,166,10 Hour General Industry,,,72
99188,83,OSHA Fall Protection Course,,,86
99190,66,Hazardous Waste Operations and Emergency Response,,,74
99191,165,10 Hour Construction Industry,,,99
99192,165,10 Hour Construction Industry,,,93
99193,168,30 Hour Construction Industry,,,85
99194,168,30 Hour Construction Industry,,,83
99194,83,OSHA Fall Protection Course,,,83
99195,5,Occupational Safety and Health Standards for the Construction Industry,,,93
99195,83,OSHA Fall Protection Course,,,89
99197,166,10 Hour General Industry,,,98
99197,168,30 Hour Construction Industry,,,87
99198,165,10 Hour Construction Industry,,,79
99199,166,10 Hour General Industry,,,85
99199,66,Hazardous Waste Operations and Emergency Response,,,77
99200,6,Occupational Safety and Health Standards for General Industry,,,79
99201,165,10 Hour Construction Industry,,,85
99201,76,OSHA Rigging and Material Handling,,,78
99202,166,10 Hour General Industry,,,88
99204,165,10 Hour Construction Industry,,,79
99205,5,Occupational Safety and Health Standards for the Construction Industry,,,87
99206,168,30 Hour Construction Industry,,,72
99207,65,Hazardous Waste Operations and Emergency Response,,,97
99208,165,10 Hour Construction Industry,,,90.33333333
99208,66,Hazardous Waste Operations and Emergency Response,,,72
99209,165,10 Hour Construction Industry,,,75
99209,83,OSHA Fall Protection Course,,,82
99212,165,10 Hour Construction Industry,,,99
99215,165,10 Hour Construction Industry,,,88
99216,168,30 Hour Construction Industry,,,90
99216,88,OSHA Bloodborne Pathogens Course,,,97
99217,165,10 Hour Construction Industry,,,88
99217,166,10 Hour General Industry,,,90
99218,165,10 Hour Construction Industry,,,88
99218,168,30 Hour Construction Industry,,,87
99219,168,30 Hour Construction Industry,,,88
99220,166,10 Hour General Industry,,,79
99221,5,Occupational Safety and Health Standards for the Construction Industry,,,96
99222,83,OSHA Fall Protection Course,,,100
99223,165,10 Hour Construction Industry,,,80
99223,166,10 Hour General Industry,,,100
99223,66,Hazardous Waste Operations and Emergency Response,,,80
99224,6,Occupational Safety and Health Standards for General Industry,,,82
99225,66,Hazardous Waste Operations and Emergency Response,,,93
99226,165,10 Hour Construction Industry,,,75
99228,5,Occupational Safety and Health Standards for the Construction Industry,,,100
99230,165,10 Hour Construction Industry,,,75
99232,6,Occupational Safety and Health Standards for General Industry,,,94
99233,5,Occupational Safety and Health Standards for the Construction Industry,,,98
99234,168,30 Hour Construction Industry,,,98
99234,66,Hazardous Waste Operations and Emergency Response,,,83
99236,5,Occupational Safety and Health Standards for the Construction Industry,,,83
99236,66,Hazardous Waste Operations and Emergency Response,,,97
99236,94,OSHA Walking and Working Surfaces for General Industry,,,76
99237,165,10 Hour Construction Industry,,,96
99237,166,10 Hour General Industry,,,95
99237,84,OSHA Stairways and Ladders Course,,,89
99238,165,10 Hour Construction Industry,,,80
99239,165,10 Hour Construction Industry,,,100
99240,166,10 Hour General Industry,,,92
99243,166,10 Hour General Industry,,,87
99243,5,Occupational Safety and Health Standards for the Construction Industry,,,83
99245,166,10 Hour General Industry,,,76
99245,6,Occupational Safety and Health Standards for General Industry,,,99
99246,165,10 Hour Construction Industry,,,75
99246,168,30 Hour Construction Industry,,,100
99246,82,OSHA Personal Protective Equipment,,,86
99247,165,10 Hour Construction Industry,,,73
99248,65,Hazardous Waste Operations and Emergency Response,,,89
99249,66,Hazardous Waste Operations and Emergency Response,,,72
99250,5,Occupational Safety and Health Standards for the Construction Industry,,,96
99251,165,10 Hour Construction Industry,,,95
99252,165,10 Hour Construction Industry,,,82
99252,166,10 Hour General Industry,,,87
99252,168,30 Hour Construction Industry,,,93.5
99253,5,Occupational Safety and Health Standards for the Construction Industry,,,99
99254,5,Occupational Safety and Health Standards for the Construction Industry,,,77
99255,166,10 Hour General Industry,,,93
99255,66,Hazardous Waste Operations and Emergency Response,,,71
99256,165,10 Hour Construction Industry,,,90.5
99257,165,10 Hour Construction Industry,,,79.5
99257,166,10 Hour General Industry,,,88.5
99257,66,Hazardous Waste Operations and Emergency Response,,,73
99258,168,30 Hour Construction Industry,,,97
99259,165,10 Hour Construction Industry,,,73
99259,66,Hazardous Waste Operations and Emergency Response,,,74
99261,165,10 Hour Construction Industry,,,100
99261,81,OSHA Scaffolds Course,,,75
99262,165,10 Hour Construction Industry,,,91
99262,5,Occupational Safety and Health Standards for the Construction Industry,,,73
99263,167,30 Hour  General Industry,,,93
99264,166,10 Hour General Industry,,,73
99266,65,Hazardous Waste Operations and Emergency Response,,,79
99266,78,OSHA Electrical for Construction,,,71
99267,66,Hazardous Waste Operations and Emergency Response,,,83
99269,168,30 Hour Construction Industry,,,88.5
99269,5,Occupational Safety and Health Standards for the Construction Industry,,,82
99270,168,30 Hour Construction Industry,,,94
99270,66,Hazardous Waste Operations and Emergency Response,,,71
99271,84,OSHA Stairways and Ladders Course,,,87
99272,167,30 Hour  General Industry,,,87
99273,5,Occupational Safety and Health Standards for the Construction Industry,,,71
99274,165,10 Hour Construction Industry,,,89
99274,166,10 Hour General Industry,,,95
99277,168,30 Hour Construction Industry,,,100
99278,165,10 Hour Construction Industry,,,83
99278,168,30 Hour Construction Industry,,,73
99280,165,10 Hour Construction Industry,,,95
99281,168,30 Hour Construction Industry,,,75
99281,79,OSHA Excavations for Construction,,,88
99282,165,10 Hour Construction Industry,,,79.5
99283,165,10 Hour Construction Industry,,,91
99286,92,OSHA Machine Guarding for General Industry,,,90
99287,165,10 Hour Construction Industry,,,97
99287,166,10 Hour General Industry,,,93
99287,168,30 Hour Construction Industry,,,82
99287,66,Hazardous Waste Operations and Emergency Response,,,75
99288,83,OSHA Fall Protection Course,,,79
99288,88,OSHA Bloodborne Pathogens Course,,,73
99289,66,Hazardous Waste Operations and Emergency Response,,,87
99289,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",,,90
99289,81,OSHA Scaffolds Course,,,89
99290,168,30 Hour Construction Industry,,,89
99291,165,10 Hour Construction Industry,,,88
99291,168,30 Hour Construction Industry,,,89
99291,78,OSHA Electrical for Construction,,,88
99292,168,30 Hour Construction Industry,,,89
99295,165,10 Hour Construction Industry,,,86.5
99296,165,10 Hour Construction Industry,,,78.5
99298,166,10 Hour General Industry,,,79
99298,5,Occupational Safety and Health Standards for the Construction Industry,,,72
99301,168,30 Hour Construction Industry,,,93
99302,165,10 Hour Construction Industry,,,72
99302,167,30 Hour  General Industry,,,93
99302,168,30 Hour Construction Industry,,,81
99302,5,Occupational Safety and Health Standards for the Construction Industry,,,81
99304,165,10 Hour Construction Industry,,,82
99306,165,10 Hour Construction Industry,,,88
99306,88,OSHA Bloodborne Pathogens Course,,,95
99307,165,10 Hour Construction Industry,,,72
99307,168,30 Hour Construction Industry,,,86
99307,6,Occupational Safety and Health Standards for General Industry,,,79
99308,165,10 Hour Construction Industry,,,98
99308,88,OSHA Bloodborne Pathogens Course,,,85
99309,83,OSHA Fall Protection Course,,,96
99311,5,Occupational Safety and Health Standards for the Construction Industry,,,79
99311,6,Occupational Safety and Health Standards for General Industry,,,100
99313,166,10 Hour General Industry,,,90
99313,168,30 Hour Construction Industry,,,92
99315,83,OSHA Fall Protection Course,,,71
99315,89,OSHA Confined Space Entry for General Industry,,,94
99316,165,10 Hour Construction Industry,,,91
99316,81,OSHA Scaffolds Course,,,78
99317,165,10 Hour Construction Industry,,,88
99317,168,30 Hour Construction Industry,,,79
99317,66,Hazardous Waste Operations and Emergency Response,,,95
99318,166,10 Hour General Industry,,,100
99319,5,Occupational Safety and Health Standards for the Construction Industry,,,87
99320,165,10 Hour Construction Industry,,,98
99320,166,10 Hour General Industry,,,71
99320,168,30 Hour Construction Industry,,,97
99322,165,10 Hour Construction Industry,,,93
99323,88,OSHA Bloodborne Pathogens Course,,,99
99324,65,Hazardous Waste Operations and Emergency Response,,,78
99325,165,10 Hour Construction Industry,,,76
99327,165,10 Hour Construction Industry,,,97
99327,166,10 Hour General Industry,,,83
99328,93,OSHA Lockout and Tagout for General Industry,,,91
99329,165,10 Hour Construction Industry,,,92
99331,165,10 Hour Construction Industry,,,99
99331,166,10 Hour General Industry,,,94
99332,81,OSHA Scaffolds Course,,,93
99333,166,10 Hour General Industry,,,72
99333,6,Occupational Safety and Health Standards for General Industry,,,85
99334,168,30 Hour Construction Industry,,,72
99334,83,OSHA Fall Protection Course,,,74
99336,166,10 Hour General Industry,,,73
99336,168,30 Hour Construction Industry,,,85
99336,66,Hazardous Waste Operations and Emergency Response,,,72
99337,165,10 Hour Construction Industry,,,82.66666667
99337,5,Occupational Safety and Health Standards for the Construction Industry,,,90
99338,165,10 Hour Construction Industry,,,76
99338,168,30 Hour Construction Industry,,,76
99338,83,OSHA Fall Protection Course,,,74
99339,166,10 Hour General Industry,,,76
99339,168,30 Hour Construction Industry,,,92
99342,167,30 Hour  General Industry,,,76
99343,165,10 Hour Construction Industry,,,98
99343,166,10 Hour General Industry,,,73
99343,5,Occupational Safety and Health Standards for the Construction Industry,,,71
99344,166,10 Hour General Industry,,,83
99345,166,10 Hour General Industry,,,93.5
99346,167,30 Hour  General Industry,,,92
99346,6,Occupational Safety and Health Standards for General Industry,,,81
99347,165,10 Hour Construction Industry,,,72
99349,165,10 Hour Construction Industry,,,89.5
99349,167,30 Hour  General Industry,,,84
99351,166,10 Hour General Industry,,,79
99353,166,10 Hour General Industry,,,92
99353,89,OSHA Confined Space Entry for General Industry,,,74
99354,168,30 Hour Construction Industry,,,83
99354,66,Hazardous Waste Operations and Emergency Response,,,85
99355,165,10 Hour Construction Industry,,,73
99355,6,Occupational Safety and Health Standards for General Industry,,,91
99355,88,OSHA Bloodborne Pathogens Course,,,81
99356,165,10 Hour Construction Industry,,,91
99356,65,Hazardous Waste Operations and Emergency Response,,,82
99357,165,10 Hour Construction Industry,,,85.5
99357,166,10 Hour General Industry,,,89
99357,167,30 Hour  General Industry,,,88
99358,165,10 Hour Construction Industry,,,81
99359,165,10 Hour Construction Industry,,,83
99360,165,10 Hour Construction Industry,,,78
99360,5,Occupational Safety and Health Standards for the Construction Industry,,,97
99361,165,10 Hour Construction Industry,,,92
99362,165,10 Hour Construction Industry,,,76
99362,166,10 Hour General Industry,,,84
99362,65,Hazardous Waste Operations and Emergency Response,,,75
99364,165,10 Hour Construction Industry,,,98
99364,78,OSHA Electrical for Construction,,,71
99365,168,30 Hour Construction Industry,,,85
99367,165,10 Hour Construction Industry,,,85
99368,166,10 Hour General Industry,,,93
99368,93,OSHA Lockout and Tagout for General Industry,,,90
99370,165,10 Hour Construction Industry,,,75
99370,79,OSHA Excavations for Construction,,,82
99371,165,10 Hour Construction Industry,,,72
99373,165,10 Hour Construction Industry,,,82
99373,168,30 Hour Construction Industry,,,79
99374,165,10 Hour Construction Industry,,,77
99374,167,30 Hour  General Industry,,,73
99374,168,30 Hour Construction Industry,,,79
99375,165,10 Hour Construction Industry,,,97
99377,165,10 Hour Construction Industry,,,86
99378,165,10 Hour Construction Industry,,,97
99379,165,10 Hour Construction Industry,,,74
99379,92,OSHA Machine Guarding for General Industry,,,94
99380,83,OSHA Fall Protection Course,,,91
99381,165,10 Hour Construction Industry,,,78
99381,168,30 Hour Construction Industry,,,75
99381,88,OSHA Bloodborne Pathogens Course,,,74
99382,165,10 Hour Construction Industry,,,79
99382,166,10 Hour General Industry,,,95
99382,83,OSHA Fall Protection Course,,,86
99383,165,10 Hour Construction Industry,,,75
99383,166,10 Hour General Industry,,,88
99386,165,10 Hour Construction Industry,,,72
99386,81,OSHA Scaffolds Course,,,77
99387,165,10 Hour Construction Industry,,,84
99387,166,10 Hour General Industry,,,81
99389,165,10 Hour Construction Industry,,,74
99389,66,Hazardous Waste Operations and Emergency Response,,,74
99390,165,10 Hour Construction Industry,,,98.5
99391,165,10 Hour Construction Industry,,,94.5
99391,66,Hazardous Waste Operations and Emergency Response,,,94
99391,79,OSHA Excavations for Construction,,,85
99392,166,10 Hour General Industry,,,73
99392,168,30 Hour Construction Industry,,,88
99392,66,Hazardous Waste Operations and Emergency Response,,,82
99392,81,OSHA Scaffolds Course,,,82
99393,165,10 Hour Construction Industry,,,95
99394,165,10 Hour Construction Industry,,,89
99396,168,30 Hour Construction Industry,,,86
99397,165,10 Hour Construction Industry,,,73
99397,166,10 Hour General Industry,,,86
99397,5,Occupational Safety and Health Standards for the Construction Industry,,,82
99398,165,10 Hour Construction Industry,,,87
99399,165,10 Hour Construction Industry,,,80
99399,168,30 Hour Construction Industry,,,82
99400,165,10 Hour Construction Industry,,,91
99401,165,10 Hour Construction Industry,,,93
99401,167,30 Hour  General Industry,,,75
99402,165,10 Hour Construction Industry,,,96
99402,76,OSHA Rigging and Material Handling,,,72
99403,168,30 Hour Construction Industry,,,84
99404,168,30 Hour Construction Industry,,,81
99404,6,Occupational Safety and Health Standards for General Industry,,,72
99404,66,Hazardous Waste Operations and Emergency Response,,,98
99405,165,10 Hour Construction Industry,,,97
99405,168,30 Hour Construction Industry,,,87
99407,168,30 Hour Construction Industry,,,72
99408,165,10 Hour Construction Industry,,,95.5
99408,166,10 Hour General Industry,,,80
99409,165,10 Hour Construction Industry,,,88
99409,166,10 Hour General Industry,,,100
99409,83,OSHA Fall Protection Course,,,73
99410,165,10 Hour Construction Industry,,,78.5
99410,166,10 Hour General Industry,,,96
99410,168,30 Hour Construction Industry,,,88
99410,89,OSHA Confined Space Entry for General Industry,,,95
99411,165,10 Hour Construction Industry,,,83.5
99412,168,30 Hour Construction Industry,,,93
99412,66,Hazardous Waste Operations and Emergency Response,,,85
99413,167,30 Hour  General Industry,,,89
99414,165,10 Hour Construction Industry,,,82
99415,166,10 Hour General Industry,,,98
99415,5,Occupational Safety and Health Standards for the Construction Industry,,,73
99420,66,Hazardous Waste Operations and Emergency Response,,,93
99420,88,OSHA Bloodborne Pathogens Course,,,89
99421,168,30 Hour Construction Industry,,,94
99421,88,OSHA Bloodborne Pathogens Course,,,82
99422,6,Occupational Safety and Health Standards for General Industry,,,94
99424,168,30 Hour Construction Industry,,,91
99425,165,10 Hour Construction Industry,,,92
99425,166,10 Hour General Industry,,,74
99426,168,30 Hour Construction Industry,,,81
99427,81,OSHA Scaffolds Course,,,99
99428,76,OSHA Rigging and Material Handling,,,75
99429,168,30 Hour Construction Industry,,,86
99431,167,30 Hour  General Industry,,,92
99432,168,30 Hour Construction Industry,,,99
99432,66,Hazardous Waste Operations and Emergency Response,,,81
99433,5,Occupational Safety and Health Standards for the Construction Industry,,,98
99434,165,10 Hour Construction Industry,,,86
99435,165,10 Hour Construction Industry,,,87
99437,165,10 Hour Construction Industry,,,72
99437,166,10 Hour General Industry,,,86
99437,168,30 Hour Construction Industry,,,97
99437,6,Occupational Safety and Health Standards for General Industry,,,86
99438,166,10 Hour General Industry,,,72
99439,83,OSHA Fall Protection Course,,,75
99440,83,OSHA Fall Protection Course,,,79
99441,5,Occupational Safety and Health Standards for the Construction Industry,,,80
99441,93,OSHA Lockout and Tagout for General Industry,,,87
99442,5,Occupational Safety and Health Standards for the Construction Industry,,,96
99442,83,OSHA Fall Protection Course,,,72
99443,165,10 Hour Construction Industry,,,92
99443,166,10 Hour General Industry,,,96
99444,75,OSHA Safety Programs and Subpart C,,,73
99447,165,10 Hour Construction Industry,,,88
99447,66,Hazardous Waste Operations and Emergency Response,,,72
99448,165,10 Hour Construction Industry,,,83.5
99449,165,10 Hour Construction Industry,,,95
99450,165,10 Hour Construction Industry,,,94
99450,167,30 Hour  General Industry,,,89
99450,93,OSHA Lockout and Tagout for General Industry,,,88
99451,165,10 Hour Construction Industry,,,94.5
99453,165,10 Hour Construction Industry,,,94
99453,78,OSHA Electrical for Construction,,,77
99454,165,10 Hour Construction Industry,,,85
99454,88,OSHA Bloodborne Pathogens Course,,,98
99454,94,OSHA Walking and Working Surfaces for General Industry,,,97
99455,165,10 Hour Construction Industry,,,96
99455,168,30 Hour Construction Industry,,,97
99456,166,10 Hour General Industry,,,81
99456,168,30 Hour Construction Industry,,,75
99458,165,10 Hour Construction Industry,,,83
99458,86,Introduction to OSHA for General Industry,,,88
99460,165,10 Hour Construction Industry,,,77
99460,167,30 Hour  General Industry,,,98
99460,6,Occupational Safety and Health Standards for General Industry,,,90
99461,168,30 Hour Construction Industry,,,99
99461,88,OSHA Bloodborne Pathogens Course,,,94
99462,166,10 Hour General Industry,,,72
99462,82,OSHA Personal Protective Equipment,,,95
99462,83,OSHA Fall Protection Course,,,73
99464,167,30 Hour  General Industry,,,85
99466,165,10 Hour Construction Industry,,,91
99466,168,30 Hour Construction Industry,,,72
99466,81,OSHA Scaffolds Course,,,100
99467,165,10 Hour Construction Industry,,,97.5
99467,79,OSHA Excavations for Construction,,,91
99468,168,30 Hour Construction Industry,,,88
99468,84,OSHA Stairways and Ladders Course,,,87
99469,165,10 Hour Construction Industry,,,75
99470,165,10 Hour Construction Industry,,,85
99470,83,OSHA Fall Protection Course,,,87
99474,165,10 Hour Construction Industry,,,88
99474,6,Occupational Safety and Health Standards for General Industry,,,81
99475,88,OSHA Bloodborne Pathogens Course,,,89
99476,165,10 Hour Construction Industry,,,99
99477,165,10 Hour Construction Industry,,,83
99477,168,30 Hour Construction Industry,,,78
99479,165,10 Hour Construction Industry,,,84.5
99479,83,OSHA Fall Protection Course,,,98
99481,83,OSHA Fall Protection Course,,,76
99485,165,10 Hour Construction Industry,,,82
99486,66,Hazardous Waste Operations and Emergency Response,,,90
99487,165,10 Hour Construction Industry,,,84
99488,165,10 Hour Construction Industry,,,92
99491,165,10 Hour Construction Industry,,,81
99491,5,Occupational Safety and Health Standards for the Construction Industry,,,73
99491,66,Hazardous Waste Operations and Emergency Response,,,77
99491,76,OSHA Rigging and Material Handling,,,86
99493,165,10 Hour Construction Industry,,,93
99496,166,10 Hour General Industry,,,93
99496,167,30 Hour  General Industry,,,98
99497,168,30 Hour Construction Industry,,,93
99497,81,OSHA Scaffolds Course,,,94
99498,165,10 Hour Construction Industry,,,82
99498,166,10 Hour General Industry,,,83
99499,165,10 Hour Construction Industry,,,74
99500,91,OSHA Safety and Health Programs for General Industry,,,74
99502,165,10 Hour Construction Industry,,,94
99503,166,10 Hour General Industry,,,84
99504,85,OSHA Concrete and Masonry Construction for Construction,,,75
99505,145,4 Hour Record Keeping,,,97
99505,88,OSHA Bloodborne Pathogens Course,,,88
99506,165,10 Hour Construction Industry,,,82
99506,5,Occupational Safety and Health Standards for the Construction Industry,,,96
99506,88,OSHA Bloodborne Pathogens Course,,,77
99507,165,10 Hour Construction Industry,,,98
99507,83,OSHA Fall Protection Course,,,84
99508,165,10 Hour Construction Industry,,,75
99509,165,10 Hour Construction Industry,,,72
99509,5,Occupational Safety and Health Standards for the Construction Industry,,,71
99509,83,OSHA Fall Protection Course,,,100
99510,165,10 Hour Construction Industry,,,91
99510,83,OSHA Fall Protection Course,,,77
99513,165,10 Hour Construction Industry,,,81
99513,166,10 Hour General Industry,,,96
99513,168,30 Hour Construction Industry,,,90
99516,166,10 Hour General Industry,,,76
99517,165,10 Hour Construction Industry,,,85
99518,167,30 Hour  General Industry,,,73
99519,167,30 Hour  General Industry,,,71
99520,168,30 Hour Construction Industry,,,90
99525,165,10 Hour Construction Industry,,,89
99525,6,Occupational Safety and Health Standards for General Industry,,,75
99525,89,OSHA Confined Space Entry for General Industry,,,75
99527,65,Hazardous Waste Operations and Emergency Response,,,96
99528,165,10 Hour Construction Industry,,,87
99529,165,10 Hour Construction Industry,,,79
99530,165,10 Hour Construction Industry,,,80
99530,5,Occupational Safety and Health Standards for the Construction Industry,,,85
99530,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",,,71
99530,93,OSHA Lockout and Tagout for General Industry,,,95
99532,166,10 Hour General Industry,,,74
99532,168,30 Hour Construction Industry,,,85
99533,165,10 Hour Construction Industry,,,99
99534,165,10 Hour Construction Industry,,,73
99534,167,30 Hour  General Industry,,,76
99534,5,Occupational Safety and Health Standards for the Construction Industry,,,98
99537,145,4 Hour Record Keeping,,,95
99538,165,10 Hour Construction Industry,,,98
99539,165,10 Hour Construction Industry,,,93
99540,166,10 Hour General Industry,,,85
99540,5,Occupational Safety and Health Standards for the Construction Industry,,,77
99544,165,10 Hour Construction Industry,,,91
99545,166,10 Hour General Industry,,,72
99546,165,10 Hour Construction Industry,,,85
99548,165,10 Hour Construction Industry,,,74
99548,66,Hazardous Waste Operations and Emergency Response,,,80
99549,165,10 Hour Construction Industry,,,81
99551,83,OSHA Fall Protection Course,,,93
99552,165,10 Hour Construction Industry,,,95
99553,165,10 Hour Construction Industry,,,85
99553,168,30 Hour Construction Industry,,,93
99554,83,OSHA Fall Protection Course,,,93
99555,166,10 Hour General Industry,,,87
99555,167,30 Hour  General Industry,,,92
99557,165,10 Hour Construction Industry,,,85.5
99558,66,Hazardous Waste Operations and Emergency Response,,,83
99559,165,10 Hour Construction Industry,,,79
99560,165,10 Hour Construction Industry,,,95
99560,168,30 Hour Construction Industry,,,82
99561,165,10 Hour Construction Industry,,,91
99562,168,30 Hour Construction Industry,,,89
99564,165,10 Hour Construction Industry,,,71
99564,168,30 Hour Construction Industry,,,96
99564,93,OSHA Lockout and Tagout for General Industry,,,75
99566,5,Occupational Safety and Health Standards for the Construction Industry,,,74
99566,80,OSHA Fire Prevention for Construction,,,73
99567,167,30 Hour  General Industry,,,82
99567,66,Hazardous Waste Operations and Emergency Response,,,100
99567,73,OSHA Health Hazards in Construction,,,94
99567,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",,,75
99568,168,30 Hour Construction Industry,,,91
